Baseline 100%T,,TigE_30x_2ndbase,,TigE_60x_2ndbase1,,TigE_90x_2ndbase,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
549.0129395,-0.008449085057,549.0129395,0.01852671616,549.0129395,0.01096930262,549.0129395,0.004961110651,
548.0007935,-0.008403233252,548.0007935,0.01868710108,548.0007935,0.01089319587,548.0007935,0.00493607996,
546.9883423,-0.008344984613,546.9883423,0.01876934431,546.9883423,0.01108222641,546.9883423,0.005033408757,
546.0132446,-0.008327768184,546.0132446,0.01893990487,546.0132446,0.01114067808,546.0132446,0.005039484706,
545.0003662,-0.008169634268,545.0003662,0.0191518683,545.0003662,0.01103164256,545.0003662,0.005058890209,
543.9873047,-0.007948160172,543.9873047,0.01921325549,543.9873047,0.01110588759,543.9873047,0.004978549201,
543.0114746,-0.007616601884,543.0114746,0.01928139105,543.0114746,0.01107404754,543.0114746,0.005055774003,
541.9979248,-0.00734221423,541.9979248,0.0194162298,541.9979248,0.01109985914,541.9979248,0.005022829399,
540.9841309,-0.0071447636,540.9841309,0.01948482916,540.9841309,0.0113433674,540.9841309,0.005197034683,
540.0076294,-0.006812387612,540.0076294,0.0195361916,540.0076294,0.0114264898,540.0076294,0.005055276211,
538.9934082,-0.006612758152,538.9934082,0.01992226392,538.9934082,0.01158791594,538.9934082,0.005330505781,
538.0164795,-0.006115324795,538.0164795,0.01996519417,538.0164795,0.01133457292,538.0164795,0.00525810523,
537.001709,-0.005655444693,537.001709,0.02007267438,537.001709,0.01151183341,537.001709,0.005243747495,
535.9867554,-0.00525298249,535.9867554,0.02009986714,535.9867554,0.01158685237,535.9867554,0.005228394177,
535.0091553,-0.004883064888,535.0091553,0.02035186626,535.0091553,0.01162433997,535.0091553,0.005391228478,
533.9937134,-0.00428282097,533.9937134,0.02030716091,533.9937134,0.01154128648,533.9937134,0.005352178123,
533.015686,-0.003714086022,533.015686,0.02048006468,533.015686,0.0116927838,533.015686,0.005271127447,
531.9997559,-0.003206073307,531.9997559,0.02051789314,531.9997559,0.01176692918,531.9997559,0.005347460974,
530.9836426,-0.002630985575,530.9836426,0.02079750784,530.9836426,0.01178368554,530.9836426,0.005442575552,
530.0050049,-0.002080125269,530.0050049,0.02092198096,530.0050049,0.01170445792,530.0050049,0.005483468529,
528.9884033,-0.001554153278,528.9884033,0.02097299695,528.9884033,0.01183765661,528.9884033,0.005442706402,
528.0092163,-0.001155873877,528.0092163,0.02101363987,528.0092163,0.01204567496,528.0092163,0.00548771536,
526.9921875,-0.0007533527096,526.9921875,0.0210544765,526.9921875,0.01200133841,526.9921875,0.005487820134,
526.0126343,-0.0002854801423,526.0126343,0.02136388421,526.0126343,0.01207897067,526.0126343,0.005576384254,
524.9950562,0.0002689867106,524.9950562,0.02137470618,524.9950562,0.01215664297,524.9950562,0.005567993503,
524.0150757,0.0005844322732,524.0150757,0.02165272459,524.0150757,0.01213068794,524.0150757,0.005649466999,
522.9971924,0.001047728932,522.9971924,0.02153965645,522.9971924,0.01225815993,522.9971924,0.005670499522,
522.0167236,0.001386852469,522.0167236,0.02190456353,522.0167236,0.01234428026,522.0167236,0.005765291397,
520.998291,0.00186044327,520.998291,0.02193543874,520.998291,0.01232848782,520.998291,0.005766209681,
520.0174561,0.002149887383,520.0174561,0.02221043594,520.0174561,0.01233911328,520.0174561,0.005820434541,
518.9985352,0.002454102505,518.9985352,0.02242054045,518.9985352,0.01255533937,518.9985352,0.005989526864,
518.0172119,0.002869209275,518.0172119,0.02249223366,518.0172119,0.01252336614,518.0172119,0.005863934755,
516.9979858,0.003195728874,516.9979858,0.02258902416,516.9979858,0.01263053808,516.9979858,0.005817469675,
516.0161743,0.003260822501,516.0161743,0.02266300842,516.0161743,0.01274533477,516.0161743,0.006028398406,
514.99646,0.003622665303,514.99646,0.02297034487,514.99646,0.0127902003,514.99646,0.006061734166,
514.0143433,0.003847102867,514.0143433,0.02310278453,514.0143433,0.01275565103,514.0143433,0.006185178645,
512.9941406,0.004164923914,512.9941406,0.02315673418,512.9941406,0.01275237184,512.9941406,0.005890146829,
512.0114746,0.004335517064,512.0114746,0.02336524799,512.0114746,0.01295645535,512.0114746,0.00612066919,
510.9909363,0.004306260962,510.9909363,0.02344299853,510.9909363,0.01303401776,510.9909363,0.006100953091,
510.0078735,0.004368749447,510.0078735,0.02376247756,510.0078735,0.01309361309,510.0078735,0.006247097626,
508.9868774,0.004502411,508.9868774,0.02380630933,508.9868774,0.01333074179,508.9868774,0.006276090629,
508.0033875,0.004614947364,508.0033875,0.02400082722,508.0033875,0.01324229036,508.0033875,0.006262014154,
506.9819031,0.004632554948,506.9819031,0.02417512424,506.9819031,0.01326105185,506.9819031,0.006317324936,
505.9980469,0.004571650643,505.9980469,0.02436775528,505.9980469,0.01354003698,505.9980469,0.006459075492,
505.0139465,0.004680750892,505.0139465,0.0244533252,505.0139465,0.01340700965,505.0139465,0.006467824802,
503.9917908,0.004688313231,503.9917908,0.02449969202,503.9917908,0.01349143591,503.9917908,0.006598717067,
503.0072937,0.004576751962,503.0072937,0.02471660636,503.0072937,0.01366509125,503.0072937,0.006575169042,
501.9847717,0.004512402695,501.9847717,0.0249144379,501.9847717,0.01365138777,501.9847717,0.006698548794,
500.9998474,0.004516038112,500.9998474,0.02513010614,500.9998474,0.0137789594,500.9998474,0.006616405677,
500.0147095,0.004449605476,500.0147095,0.02526968159,500.0147095,0.01385346148,500.0147095,0.006793617737,
498.9915161,0.004306470044,498.9915161,0.02535205521,498.9915161,0.01391912997,498.9915161,0.006797772367,
498.006012,0.004136175849,498.006012,0.02565237507,498.006012,0.01410587318,498.006012,0.006893888582,
496.9822998,0.003976737615,496.9822998,0.02582610026,496.9822998,0.01424791478,496.9822998,0.006860278547,
495.9963989,0.003874917747,495.9963989,0.02589508891,495.9963989,0.01408164669,495.9963989,0.006882606074,
495.0102234,0.003562006634,495.0102234,0.02633223683,495.0102234,0.01427447796,495.0102234,0.007126023527,
493.9859924,0.003333386034,493.9859924,0.02647550218,493.9859924,0.01440865453,493.9859924,0.007236714941,
492.9994202,0.003300102195,492.9994202,0.02661490627,492.9994202,0.01421180461,492.9994202,0.007202315144,
492.0126648,0.003251798451,492.0126648,0.02682459168,492.0126648,0.01461341046,492.0126648,0.007234503981,
490.9877319,0.003037365153,490.9877319,0.02690624073,490.9877319,0.01470235549,490.9877319,0.007171470206,
490.0006104,0.002872388344,490.0006104,0.02723365463,490.0006104,0.01473146398,490.0006104,0.007434667088,
489.0132141,0.002807874233,489.0132141,0.02746029384,489.0132141,0.01473925635,489.0132141,0.007406939287,
487.9877014,0.002770540537,487.9877014,0.02769124694,487.9877014,0.01500094496,487.9877014,0.007566773333,
486.9998779,0.002843803959,486.9998779,0.02785877883,486.9998779,0.01516402792,486.9998779,0.007453232072,
486.0119324,0.00279852096,486.0119324,0.02815733105,486.0119324,0.01511291228,486.0119324,0.00760776177,
484.9858093,0.002887945157,484.9858093,0.02841797471,484.9858093,0.01519322023,484.9858093,0.007750908844,
483.997406,0.003204908222,483.997406,0.02850343473,483.997406,0.01563032344,483.997406,0.007729089819,
483.0088501,0.003224988468,483.0088501,0.02875930816,483.0088501,0.01565377787,483.0088501,0.007835112512,
481.9820557,0.00353363785,481.9820557,0.02892559394,481.9820557,0.0158212129,481.9820557,0.007878498174,
480.993103,0.003842480248,480.993103,0.02934976853,480.993103,0.01595705003,480.993103,0.008031122386,
480.0039673,0.004299881868,480.0039673,0.02957469039,480.0039673,0.01598403975,480.0039673,0.008144735359,
479.0146484,0.004839060828,479.0146484,0.02975808643,479.0146484,0.01609131694,479.0146484,0.008104909211,
477.98703,0.005347670522,477.98703,0.03005697578,477.98703,0.01621882804,477.98703,0.008244236931,
476.9972839,0.005868394859,476.9972839,0.03029514104,476.9972839,0.01646656916,476.9972839,0.00832534302,
476.0073242,0.006463253405,476.0073242,0.03061451018,476.0073242,0.01659375988,476.0073242,0.008476831019,
475.0171814,0.007086527534,475.0171814,0.03078456409,475.0171814,0.01669524238,475.0171814,0.008475721814,
473.988739,0.007595933508,473.988739,0.03114753775,473.988739,0.01685608365,473.988739,0.008715174161,
472.9981995,0.00822270941,472.9981995,0.03135919943,472.9981995,0.01689236052,472.9981995,0.008617862128,
472.0074768,0.008792063221,472.0074768,0.0316141434,472.0074768,0.01715561934,472.0074768,0.008809523657,
471.0166016,0.009305378422,471.0166016,0.03191367537,471.0166016,0.01721368171,471.0166016,0.00880640652,
469.9873352,0.009908991866,469.9873352,0.03208716214,469.9873352,0.01734567247,469.9873352,0.008903391659,
468.9960327,0.0103241317,468.9960327,0.03244578838,468.9960327,0.01754378527,468.9960327,0.009070517495,
468.0045776,0.01071754005,468.0045776,0.03285624459,468.0045776,0.01785979047,468.0045776,0.009209176525,
467.0128479,0.01122957841,467.0128479,0.03310609236,467.0128479,0.0178409908,467.0128479,0.009265208617,
465.9828491,0.01162080374,465.9828491,0.03341643885,465.9828491,0.01803873666,465.9828491,0.00938541349,
464.9908142,0.01212589722,464.9908142,0.03355965391,464.9908142,0.01816452667,464.9908142,0.009411098436,
463.9985046,0.01241779141,463.9985046,0.03400982544,463.9985046,0.0183160305,463.9985046,0.009673936293,
463.006073,0.01273731049,463.006073,0.03423549235,463.006073,0.01841859147,463.006073,0.009749061428,
462.0134583,0.01308667753,462.0134583,0.03462563828,462.0134583,0.01851439849,462.0134583,0.009808207862,
460.9823914,0.01339237951,460.9823914,0.03470136598,460.9823914,0.01870118082,460.9823914,0.009709776379,
459.9893494,0.01377446949,459.9893494,0.03503196314,459.9893494,0.01901402697,459.9893494,0.009805031121,
458.9961548,0.0138955554,458.9961548,0.03540858626,458.9961548,0.01920822263,458.9961548,0.01015260164,
458.0027466,0.0140845608,458.0027466,0.03578044847,458.0027466,0.01938851178,458.0027466,0.01027867198,
457.0092163,0.01436653733,457.0092163,0.03603263199,457.0092163,0.01943336427,457.0092163,0.01025301497,
456.0154419,0.01455339231,456.0154419,0.03627978265,456.0154419,0.01959173009,456.0154419,0.01035292167,
454.9832458,0.01471357513,454.9832458,0.03654813766,454.9832458,0.01980314404,454.9832458,0.01054529753,
453.9891052,0.0149151003,453.9891052,0.03681189567,453.9891052,0.01984088682,453.9891052,0.01061659493,
452.994812,0.01503216289,452.994812,0.03711692244,452.994812,0.02011195943,452.994812,0.0107589066,
452.0002441,0.01521083247,452.0002441,0.03738511726,452.0002441,0.02028204501,452.0002441,0.01079648267,
451.0055542,0.0152586624,451.0055542,0.03776268661,451.0055542,0.02038045973,451.0055542,0.01090644114,
450.0107117,0.01536468789,450.0107117,0.03799087554,450.0107117,0.0206312649,450.0107117,0.01114760991,
449.0156555,0.01550097298,449.0156555,0.03835209087,449.0156555,0.02078507096,449.0156555,0.01123672444,
447.9821167,0.01564900018,447.9821167,0.03858885542,447.9821167,0.0209024772,447.9821167,0.01120001357,
446.9866638,0.01571432315,446.9866638,0.0388504006,446.9866638,0.02116369456,446.9866638,0.01142861508,
445.9910583,0.0158602763,445.9910583,0.03919380531,445.9910583,0.02135382406,445.9910583,0.01153336465,
444.9952393,0.01588580944,444.9952393,0.03943743184,444.9952393,0.02160883695,444.9952393,0.01170403231,
443.9992981,0.01604879461,443.9992981,0.03964872286,443.9992981,0.02161397971,443.9992981,0.01175174303,
443.0031128,0.01608307101,443.0031128,0.04004998133,443.0031128,0.02181225456,443.0031128,0.01175618451,
442.0067749,0.01616140828,442.0067749,0.04017740116,442.0067749,0.0219615493,442.0067749,0.01192789711,
441.0102844,0.01626002416,441.0102844,0.04049039632,441.0102844,0.02211770788,441.0102844,0.01198036876,
440.0135803,0.01617946476,440.0135803,0.04088225216,440.0135803,0.02241353504,440.0135803,0.0122176623,
439.0166931,0.01619144715,439.0166931,0.04127013683,439.0166931,0.02259807661,439.0166931,0.01230950002,
437.9812317,0.016145261,437.9812317,0.04168252647,437.9812317,0.02277432196,437.9812317,0.01255421992,
436.9840393,0.01615063474,436.9840393,0.04178486019,436.9840393,0.02294651791,436.9840393,0.01259664074,
435.9866333,0.0159812998,435.9866333,0.04225579649,435.9866333,0.02323663235,435.9866333,0.01271627937,
434.9890137,0.01593105495,434.9890137,0.04245116562,434.9890137,0.02324100025,434.9890137,0.01274277549,
433.991272,0.01587772742,433.991272,0.04280339926,433.991272,0.02348753437,433.991272,0.01288733259,
432.9933472,0.01583468914,432.9933472,0.04311835021,432.9933472,0.02359419502,432.9933472,0.01305735949,
431.9952087,0.01579640619,431.9952087,0.04349218681,431.9952087,0.02372176759,431.9952087,0.01313384622,
430.9968872,0.01566013694,430.9968872,0.0438115634,430.9968872,0.02395101264,430.9968872,0.01339585055,
429.9984131,0.01563281938,429.9984131,0.04404074699,429.9984131,0.02410487831,429.9984131,0.01341857016,
428.9997559,0.01568799466,428.9997559,0.04435356334,428.9997559,0.02434292249,428.9997559,0.01350887306,
428.0009155,0.01564728282,428.0009155,0.04466114938,428.0009155,0.02441041544,428.0009155,0.01363771129,
427.0019226,0.01556235645,427.0019226,0.04494406283,427.0019226,0.02467468195,427.0019226,0.01374612097,
426.0027771,0.01558808703,426.0027771,0.04506723955,426.0027771,0.02468139492,426.0027771,0.01386861503,
425.0034485,0.01546532195,425.0034485,0.04539588094,425.0034485,0.02483513579,425.0034485,0.01403549779,
424.0038757,0.01542312931,424.0038757,0.04571608827,424.0038757,0.02504390851,424.0038757,0.01402330585,
423.0042114,0.01532035973,423.0042114,0.04586209357,423.0042114,0.02510160953,423.0042114,0.01423413958,
422.0043335,0.01518348884,422.0043335,0.04616965726,422.0043335,0.0252996441,422.0043335,0.014338471,
421.0042725,0.01520571206,421.0042725,0.04629289359,421.0042725,0.02540438995,421.0042725,0.0143529987,
420.0040894,0.0149630839,420.0040894,0.04647548124,420.0040894,0.02548670582,420.0040894,0.01421514805,
419.0037231,0.01472771447,419.0037231,0.04676485807,419.0037231,0.02582140267,419.0037231,0.01457403135,
418.0031738,0.01467434783,418.0031738,0.04687346891,418.0031738,0.02582599036,418.0031738,0.01460631657,
417.0024414,0.01457769889,417.0024414,0.04704337567,417.0024414,0.02581428736,417.0024414,0.01474268455,
416.0015564,0.01449458674,416.0015564,0.04723761976,416.0015564,0.0259335842,416.0015564,0.01472163573,
415.0005493,0.01425331831,415.0005493,0.04759188369,415.0005493,0.02615058422,415.0005493,0.01493133511,
413.9992676,0.01418508589,413.9992676,0.04767062888,413.9992676,0.02616625465,413.9992676,0.01483942382,
412.9979248,0.01402108651,412.9979248,0.04777547717,412.9979248,0.02637665905,412.9979248,0.01500357129,
411.9963074,0.01389649138,411.9963074,0.04791122675,411.9963074,0.02642323077,411.9963074,0.0150191132,
410.9945984,0.0138374269,410.9945984,0.04793359712,410.9945984,0.02632945962,410.9945984,0.01503302064,
409.9927063,0.01377524529,409.9927063,0.04795331135,409.9927063,0.02657888085,409.9927063,0.0151638668,
408.9906616,0.01365902741,408.9906616,0.04805045575,408.9906616,0.02648901194,408.9906616,0.01505858637,
407.9883728,0.01348777767,407.9883728,0.04820989072,407.9883728,0.0266930759,407.9883728,0.01525828708,
406.9859924,0.0133725442,406.9859924,0.048335094,406.9859924,0.02667989023,406.9859924,0.01534478925,
405.9834595,0.0133092273,405.9834595,0.04832948372,405.9834595,0.02670216002,405.9834595,0.01548195351,
405.0192871,0.01351592224,405.0192871,0.04823702201,405.0192871,0.02678755857,405.0192871,0.01525485516,
404.016449,0.01352978218,404.016449,0.04836547747,404.016449,0.02676308155,404.016449,0.01528257877,
403.0133972,0.0135801509,403.0133972,0.04851862788,403.0133972,0.02691331878,403.0133972,0.01547736581,
402.0101624,0.01381848007,402.0101624,0.04832988605,402.0101624,0.0267847497,402.0101624,0.01526748296,
401.0067749,0.01387767587,401.0067749,0.04839018732,401.0067749,0.0268879272,401.0067749,0.0153983999,
400.0032349,0.01417379919,400.0032349,0.04847573489,400.0032349,0.02686264738,400.0032349,0.0152400285,
398.9995422,0.01447031181,398.9995422,0.04840387404,398.9995422,0.02675003186,398.9995422,0.0152095193,
397.9956665,0.01466537826,397.9956665,0.04846438766,397.9956665,0.02687936276,397.9956665,0.0153297456,
396.9916687,0.01493114792,396.9916687,0.04847767204,396.9916687,0.02680462971,396.9916687,0.01528188121,
395.9874878,0.01512199827,395.9874878,0.04865223542,395.9874878,0.02695647813,395.9874878,0.0153821744,
394.9831238,0.01572266966,394.9831238,0.04847035185,394.9831238,0.02684400417,394.9831238,0.01518086158,
394.0172424,0.01605674624,394.0172424,0.04842517525,394.0172424,0.02698195726,394.0172424,0.01522010844,
393.0126343,0.01633194275,393.0126343,0.04865935817,393.0126343,0.02687630616,393.0126343,0.01539019309,
392.007782,0.01701577194,392.007782,0.0485037528,392.007782,0.0269787889,392.007782,0.01507581864,
391.0028076,0.01742731035,391.0028076,0.04852621257,391.0028076,0.02692995407,391.0028076,0.01518742926,
389.9976807,0.01788630523,389.9976807,0.04863564298,389.9976807,0.02701627836,389.9976807,0.01516869199,
388.9923706,0.01836900972,388.9923706,0.04869378731,388.9923706,0.0270255357,388.9923706,0.01534720324,
387.986908,0.01910652965,387.986908,0.04872778431,387.986908,0.0269413013,387.986908,0.01527357008,
386.9813232,0.01972314343,386.9813232,0.04867395014,386.9813232,0.02701881342,386.9813232,0.01525657065,
386.0142212,0.02034025639,386.0142212,0.04881776869,386.0142212,0.02711408399,386.0142212,0.01522461232,
385.0082703,0.02118598111,385.0082703,0.04883231223,385.0082703,0.02698471025,385.0082703,0.01518442668,
384.0021973,0.02199174836,384.0021973,0.04891397431,384.0021973,0.02730253525,384.0021973,0.01528223045,
382.9959717,0.02300642617,382.9959717,0.04909187183,382.9959717,0.02721835859,382.9959717,0.01507648826,
381.989563,0.02403291874,381.989563,0.04919550195,381.989563,0.0272198189,381.989563,0.01516158786,
380.9830627,0.02505229972,380.9830627,0.0492278561,380.9830627,0.0274139978,380.9830627,0.01531041134,
380.0150452,0.02623592876,380.0150452,0.04923084006,380.0150452,0.02716968954,380.0150452,0.01524300408,
379.0082092,0.02729724348,379.0082092,0.04968691245,379.0082092,0.02731088921,379.0082092,0.01540582906,
378.0011902,0.02887548879,378.0011902,0.04946603999,378.0011902,0.02741055191,378.0011902,0.01519758999,
376.9940186,0.03018174507,376.9940186,0.04954834655,376.9940186,0.02731298283,376.9940186,0.01491877064,
375.9867249,0.03118124418,375.9867249,0.04968702793,375.9867249,0.02741760947,375.9867249,0.01497205999,
375.0180359,0.03221951425,375.0180359,0.0499766618,375.0180359,0.02761857957,375.0180359,0.0151570309,
374.0104065,0.03360588476,374.0104065,0.04998726398,374.0104065,0.02746622264,374.0104065,0.01497996412,
373.002655,0.03468291834,373.002655,0.05010438338,373.002655,0.02752209641,373.002655,0.01513218321,
371.994751,0.03592408076,371.994751,0.0503270328,371.994751,0.0275602676,371.994751,0.01507455856,
370.9866638,0.03688360751,370.9866638,0.05043090135,370.9866638,0.0277363304,370.9866638,0.01525933202,
370.0172119,0.03783975169,370.0172119,0.05059505254,370.0172119,0.02770244889,370.0172119,0.01512376685,
369.0088806,0.03875461593,369.0088806,0.05093355104,369.0088806,0.02783040702,369.0088806,0.01519673131,
368.0003357,0.03978410736,368.0003357,0.05102309212,368.0003357,0.0279836636,368.0003357,0.01542302128,
366.9916992,0.04091424868,366.9916992,0.05122684315,366.9916992,0.02799550816,366.9916992,0.01515850518,
365.9828796,0.04187803715,365.9828796,0.05156015232,365.9828796,0.02810590528,365.9828796,0.0154611636,
365.0127563,0.04280982539,365.0127563,0.05182268843,365.0127563,0.02809154429,365.0127563,0.01540169865,
364.0036316,0.04365447909,364.0036316,0.05222817883,364.0036316,0.02817415074,364.0036316,0.01541272271,
362.9944153,0.04460113496,362.9944153,0.0525136143,362.9944153,0.02813324705,362.9944153,0.01544515043,
361.9850159,0.04575997591,361.9850159,0.05253841728,361.9850159,0.02869055606,361.9850159,0.01553512458,
361.0142822,0.04657687619,361.0142822,0.05295168236,361.0142822,0.0287759304,361.0142822,0.01575616933,
360.0046082,0.04761519283,360.0046082,0.05334692821,360.0046082,0.02882137708,360.0046082,0.01579375006,
358.994751,0.04869346693,358.994751,0.05363737792,358.994751,0.02860450558,358.994751,0.01568104327,
357.9848328,0.0498078987,357.9848328,0.05404427275,357.9848328,0.02917055972,357.9848328,0.01591129228,
357.0135498,0.05084193125,357.0135498,0.05412431434,357.0135498,0.02915151231,357.0135498,0.01590371877,
356.0032654,0.05173330382,356.0032654,0.05473477766,356.0032654,0.02940580063,356.0032654,0.01601022482,
354.9928894,0.05272665992,354.9928894,0.05525692925,354.9928894,0.02961730957,354.9928894,0.01617014036,
353.9823303,0.05371397361,353.9823303,0.05524264276,353.9823303,0.02965835482,353.9823303,0.01617341861,
353.010498,0.05475791916,353.010498,0.05588574335,353.010498,0.02984012291,353.010498,0.01634763926,
351.9996643,0.05574448034,351.9996643,0.0564461872,351.9996643,0.02998663113,351.9996643,0.01641207375,
350.988678,0.05672319978,350.988678,0.05689033866,350.988678,0.03032331541,350.988678,0.01646936499,
350.0164795,0.05770170689,350.0164795,0.05727763847,350.0164795,0.03059731796,350.0164795,0.01675195247,
349.0052185,0.05895953253,349.0052185,0.05777476728,349.0052185,0.03074205108,349.0052185,0.01678609475,
347.9938354,0.06002402306,347.9938354,0.05841467157,347.9938354,0.03089892492,347.9938354,0.01707295515,
346.9822693,0.0612209104,346.9822693,0.05885719135,346.9822693,0.0310867466,346.9822693,0.01717344671,
346.009491,0.06232592463,346.009491,0.05918160826,346.009491,0.03137213737,346.009491,0.01714005508,
344.9976807,0.06353744864,344.9976807,0.05960522592,344.9976807,0.03153608739,344.9976807,0.0172695443,
343.9857483,0.06480008364,343.9857483,0.06000645831,343.9857483,0.03190690279,343.9857483,0.01747365855,
343.0125732,0.06631229073,343.0125732,0.06062287465,343.0125732,0.03195454553,343.0125732,0.01756545529,
342.0003662,0.06795307994,342.0003662,0.06104116514,342.0003662,0.03234722093,342.0003662,0.01765161008,
340.9879761,0.06961640716,340.9879761,0.06152183563,340.9879761,0.03266179562,340.9879761,0.01775954477,
340.0144348,0.07162555307,340.0144348,0.06195854768,340.0144348,0.03266827017,340.0144348,0.01767509431,
339.00177,0.07399359345,339.00177,0.06244121864,339.00177,0.03301651031,339.00177,0.01780360937,
337.9890137,0.07686590403,337.9890137,0.06278525293,337.9890137,0.03320765495,337.9890137,0.0178209506,
337.0150452,0.08024936914,337.0150452,0.06327031553,337.0150452,0.03351071849,337.0150452,0.01807724498,
336.0019836,0.08403069526,336.0019836,0.06396009028,336.0019836,0.03358507529,336.0019836,0.01807832345,
334.9888,0.08859497309,334.9888,0.06427636743,334.9888,0.03347926214,334.9888,0.01808768883,
334.0144653,0.09363634884,334.0144653,0.06472421438,334.0144653,0.03366285935,334.0144653,0.01802084781,
333.0010376,0.09913516045,333.0010376,0.06511507928,333.0010376,0.03412601724,333.0010376,0.01808059029,
331.9874573,0.1053311303,331.9874573,0.06558537483,331.9874573,0.03420782089,331.9874573,0.01803355664,
331.0126953,0.1105372459,331.0126953,0.06572942436,331.0126953,0.03423084319,331.0126953,0.01793132722,
329.9988708,0.1155021265,329.9988708,0.06618721783,329.9988708,0.03426748142,329.9988708,0.01787869819,
328.9848938,0.1199279279,328.9848938,0.06658169627,328.9848938,0.03446405008,328.9848938,0.01785660721,
328.0097961,0.1236015633,328.0097961,0.06707298011,328.0097961,0.03466068208,328.0097961,0.01801145636,
326.9955139,0.1271339506,326.9955139,0.06751710176,326.9955139,0.03489395604,326.9955139,0.01817810349,
325.9811401,0.1304104328,325.9811401,0.06794935465,325.9811401,0.03513751179,325.9811401,0.01820347644,
325.0056458,0.1334855109,325.0056458,0.06855936348,325.0056458,0.03559322655,325.0056458,0.0186266806,
323.9910278,0.1372843832,323.9910278,0.06896935403,323.9910278,0.03613929451,323.9910278,0.01876077615,
323.0153198,0.1420591176,323.0153198,0.06942965835,323.0153198,0.03623197228,323.0153198,0.01877555996,
322.0003967,0.1479001343,322.0003967,0.0700270012,322.0003967,0.03650860488,322.0003967,0.01880478114,
320.9853821,0.1540020257,320.9853821,0.07081358135,320.9853821,0.03670402244,320.9853821,0.01915925369,
320.0092468,0.1607079208,320.0092468,0.07062266767,320.0092468,0.03651769832,320.0092468,0.01892130263,
318.9939575,0.1679767519,318.9939575,0.07077604532,318.9939575,0.03694369271,318.9939575,0.01915900968,
318.0176392,0.1762476712,318.0176392,0.07122530788,318.0176392,0.03700412437,318.0176392,0.01909476332,
317.0021057,0.1847581118,317.0021057,0.07189767063,317.0021057,0.03767230734,317.0021057,0.01939668506,
315.9864502,0.1935512722,315.9864502,0.0720423013,315.9864502,0.03753763437,315.9864502,0.01960559562,
315.0096741,0.2008779347,315.0096741,0.07233504206,315.0096741,0.03797934949,315.0096741,0.01939947344,
313.9938049,0.2090363503,313.9938049,0.0723053813,313.9938049,0.03768746555,313.9938049,0.01946566068,
313.0168457,0.2170807421,313.0168457,0.07279290259,313.0168457,0.03772213683,313.0168457,0.01935511082,
312.0006714,0.2246947438,312.0006714,0.07329500467,312.0006714,0.03842861205,312.0006714,0.01944384165,
310.9843445,0.2318971306,310.9843445,0.07386368513,310.9843445,0.03896056488,310.9843445,0.02008780278,
310.007019,0.2391646802,310.007019,0.07421407104,310.007019,0.0392437242,310.007019,0.02037609182,
308.990509,0.2479363829,308.990509,0.07463970035,308.990509,0.03943845257,308.990509,0.02058148384,
308.0129395,0.2568029165,308.0129395,0.07492795587,308.0129395,0.04018259421,308.0129395,0.02067670785,
306.9961548,0.2691517174,306.9961548,0.07511489838,306.9961548,0.04027960449,306.9961548,0.02109901421,
306.0183411,0.2807221711,306.0183411,0.07596322894,306.0183411,0.04054168984,306.0183411,0.02125002258,
305.0013428,0.2944145799,305.0013428,0.07684285194,305.0013428,0.04140619934,305.0013428,0.02158432454,
303.9841614,0.3099732101,303.9841614,0.07821403444,303.9841614,0.04253212363,303.9841614,0.02211618237,
303.0060425,0.3283545375,303.0060425,0.07938874513,303.0060425,0.0432895422,303.0060425,0.02259968594,
301.9886475,0.3496059477,301.9886475,0.08075416088,301.9886475,0.04405619204,301.9886475,0.02381052077,
301.0102539,0.3721646369,301.0102539,0.08190054446,301.0102539,0.0451143384,301.0102539,0.02415437996,
299.9926147,0.4003486931,299.9926147,0.08454608917,299.9926147,0.0461271368,299.9926147,0.02478262223,
299.0140076,0.4373858273,299.0140076,0.08577264845,299.0140076,0.04522000998,299.0140076,0.02501807734,
297.9961548,0.4896659553,297.9961548,0.09027037024,297.9961548,0.0488210991,297.9961548,0.02706115693,
297.0172729,0.5579795837,297.0172729,0.09226580709,297.0172729,0.04953978583,297.0172729,0.02669582888,
295.999176,0.653821528,295.999176,0.09859164059,295.999176,0.0506250672,295.999176,0.02997492626,
294.9809265,0.7820199132,294.9809265,0.1047192514,294.9809265,0.05377895385,294.9809265,0.03174089268,
294.00177,0.9223513007,294.00177,0.1166875809,294.00177,0.06213341653,294.00177,0.03741722181,
292.9833069,1.098585606,292.9833069,0.1129946932,292.9833069,0.06446184218,292.9833069,0.03934185952,
292.0038757,1.189350247,292.0038757,0.1328990459,292.0038757,0.07187417895,292.0038757,0.03835401312,
290.9851685,1.187278032,290.9851685,0.1508945823,290.9851685,0.08034931123,290.9851685,0.0447717607,
290.0055542,1.194636226,290.0055542,0.1715821475,290.0055542,0.09177979827,290.0055542,0.05316426978,
288.9866333,1.264356136,288.9866333,0.1949617267,288.9866333,0.1065546721,288.9866333,0.06416394562,
288.0067749,1.398469806,288.0067749,0.2206372321,288.0067749,0.1101240218,288.0067749,0.07054509968,
286.9875793,1.571991801,286.9875793,0.2500292659,286.9875793,0.1340916306,286.9875793,0.07969970256,
