Baseline 100%T,,TigE_200x,,TigE_100x,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
649.9841309,0.0139787402,649.9841309,0.0235217195,649.9841309,0.04927532002,
648.9989014,0.01375953387,648.9989014,0.02368849702,648.9989014,0.04957625642,
648.0133667,0.01388563961,648.0133667,0.02403272688,648.0133667,0.04962561652,
646.9910278,0.01368381828,646.9910278,0.02434355207,646.9910278,0.04992314056,
646.0048218,0.0137548577,646.0048218,0.02439132892,646.0048218,0.05044302344,
644.9819336,0.01348526683,644.9819336,0.02478870563,644.9819336,0.05071780458,
643.9952393,0.01373364311,643.9952393,0.02464309335,643.9952393,0.0507690087,
643.0081787,0.01340455376,643.0081787,0.02516598254,643.0081787,0.05127353594,
641.984436,0.01331926323,641.984436,0.02529135719,641.984436,0.05165577307,
640.9968872,0.01315588504,640.9968872,0.02557417192,640.9968872,0.05192498863,
640.0089722,0.0130224945,640.0089722,0.02574069798,640.0089722,0.05238427967,
638.984314,0.01297728531,638.984314,0.02601572685,638.984314,0.05243203044,
637.9958496,0.01280091796,637.9958496,0.02614428848,637.9958496,0.05296358466,
637.0072021,0.01249166112,637.0072021,0.02652436867,637.0072021,0.05349075422,
636.0182495,0.01232901961,636.0182495,0.02686917409,636.0182495,0.05360205472,
634.9923096,0.01213457435,634.9923096,0.02705176175,634.9923096,0.05403902382,
634.0028076,0.01193752885,634.0028076,0.02758994699,634.0028076,0.0547121428,
633.0130005,0.01192813646,633.0130005,0.02752791531,633.0130005,0.0550824292,
631.986145,0.01167672221,631.986145,0.02808381245,631.986145,0.05544058979,
630.9957886,0.01125853416,630.9957886,0.02841653675,630.9957886,0.05591094494,
630.005188,0.01129070669,630.005188,0.02863608114,630.005188,0.05632640049,
629.0141602,0.01102819014,629.0141602,0.02889308333,629.0141602,0.05669898167,
627.9863281,0.01090832613,627.9863281,0.02924462035,627.9863281,0.05689877644,
626.994812,0.01068742666,626.994812,0.02952849865,626.994812,0.057641875,
626.0029907,0.01085579768,626.0029907,0.02950633503,626.0029907,0.05765366927,
625.0109253,0.01050792914,625.0109253,0.03001755849,625.0109253,0.05813225731,
623.9818115,0.01036243886,623.9818115,0.03023821674,623.9818115,0.05844078958,
622.9892578,0.01012862101,622.9892578,0.03068476357,622.9892578,0.05884640291,
621.9963379,0.00994485151,621.9963379,0.03081871569,621.9963379,0.0591869764,
621.0031738,0.009859973565,621.0031738,0.03092385828,621.0031738,0.05940919742,
620.0097656,0.009798490442,620.0097656,0.03097336553,620.0097656,0.0596328415,
619.0160522,0.009729180485,619.0160522,0.03124199249,619.0160522,0.05983196944,
617.9853516,0.009549761191,617.9853516,0.03153277561,617.9853516,0.060386464,
616.9910889,0.009526237845,616.9910889,0.03144036978,616.9910889,0.06025812402,
615.996521,0.009302310646,615.996521,0.03191197291,615.996521,0.06081209332,
615.00177,0.00922670681,615.00177,0.03188606724,615.00177,0.06096359342,
614.0066528,0.009151116945,614.0066528,0.03202030808,614.0066528,0.06126559153,
613.0113525,0.009087328799,613.0113525,0.03221700713,613.0113525,0.06154876575,
612.0157471,0.009014352225,612.0157471,0.03222096339,612.0157471,0.06168712676,
610.9829712,0.008951033466,610.9829712,0.03237427399,610.9829712,0.06183433905,
609.9868164,0.008867802098,609.9868164,0.03253918886,609.9868164,0.06214739382,
608.9904175,0.009005049244,608.9904175,0.03272671625,608.9904175,0.06219808385,
607.9937134,0.00897330977,607.9937134,0.03260573372,607.9937134,0.06243897974,
606.9967651,0.008612898178,606.9967651,0.03287308291,606.9967651,0.06271218508,
605.9995728,0.008585095406,605.9995728,0.0329070352,605.9995728,0.06280786544,
605.0021362,0.008691590279,605.0021362,0.03294174746,605.0021362,0.06298597902,
604.0043335,0.008548159152,604.0043335,0.03336726502,604.0043335,0.06323881447,
603.0063477,0.008668034337,603.0063477,0.0332069844,603.0063477,0.06330122054,
602.0080566,0.008339988068,602.0080566,0.03339860216,602.0080566,0.06359618902,
601.0095215,0.008341359906,601.0095215,0.03327162191,601.0095215,0.06358938664,
600.0106812,0.008111582138,600.0106812,0.03340097889,600.0106812,0.06397403777,
599.0117188,0.007884850726,599.0117188,0.03357411176,599.0117188,0.06408785284,
598.0123291,0.007662822958,598.0123291,0.03370512649,598.0123291,0.06421364099,
597.0127563,0.007749538869,597.0127563,0.03374611214,597.0127563,0.06464739144,
596.0128784,0.00770890573,596.0128784,0.03397503123,596.0128784,0.0647200644,
595.0127563,0.007435746957,595.0127563,0.03403462842,595.0127563,0.06494255364,
594.0123291,0.007340431679,594.0123291,0.03415298462,594.0123291,0.06511580199,
593.0117188,0.007033617701,593.0117188,0.03427627683,593.0117188,0.06551809609,
592.0108643,0.00700752018,592.0108643,0.0343105346,592.0108643,0.0654759258,
591.0097046,0.006723680999,591.0097046,0.03460225835,591.0097046,0.06586313248,
590.0083008,0.006750971079,590.0083008,0.0346166417,590.0083008,0.06585388631,
589.0065308,0.006498435512,589.0065308,0.03472517431,589.0065308,0.06632899493,
588.0046387,0.006266557146,588.0046387,0.03492029756,588.0046387,0.06655043364,
587.0025024,0.006070738193,587.0025024,0.03503479809,587.0025024,0.06674539298,
585.999939,0.006004985888,585.999939,0.03499879688,585.999939,0.06703286618,
584.9973145,0.005772872362,584.9973145,0.03523140773,584.9973145,0.06734558195,
583.9943237,0.005731611047,583.9943237,0.03519895673,583.9943237,0.06739658117,
582.9911499,0.005453322548,582.9911499,0.03546009585,582.9911499,0.06780414283,
581.9876099,0.005137701053,581.9876099,0.03572707251,581.9876099,0.06818901002,
580.9839478,0.004945741035,580.9839478,0.03593161702,580.9839478,0.06849443913,
580.0170898,0.004728246015,580.0170898,0.03595079482,580.0170898,0.06867198646,
579.0129395,0.00455080159,579.0129395,0.03599626943,579.0129395,0.06888182461,
578.0083618,0.004129590467,578.0083618,0.03643726185,578.0083618,0.06960552931,
577.0036621,0.004031157121,577.0036621,0.03641440347,577.0036621,0.06974243373,
575.9987183,0.003650517901,575.9987183,0.03665856272,575.9987183,0.07028435916,
574.9933472,0.003663726849,574.9933472,0.03683257848,574.9933472,0.0703515932,
573.987915,0.003235628828,573.987915,0.03705452755,573.987915,0.07087108493,
572.9821777,0.003018727293,572.9821777,0.03709864989,572.9821777,0.07126450539,
572.0134277,0.002692288486,572.0134277,0.03763433546,572.0134277,0.07180212438,
571.0072021,0.002525229473,571.0072021,0.0376829505,571.0072021,0.07194941491,
570.0006714,0.002149523236,570.0006714,0.03792787716,570.0006714,0.07261861116,
568.9938965,0.001827766071,568.9938965,0.03818235546,568.9938965,0.07289095223,
567.9869995,0.001459648949,567.9869995,0.03841619939,567.9869995,0.07347036153,
567.0170288,0.001059950911,567.0170288,0.03870642185,567.0170288,0.07402978837,
566.0095215,0.001046016347,566.0095215,0.03891183436,566.0095215,0.07435163856,
565.0018311,0.0006062840694,565.0018311,0.03910049424,565.0018311,0.07493330538,
563.9938354,0.0003571143025,563.9938354,0.03919912875,563.9938354,0.07516016811,
562.9855957,-0.000119887256,562.9855957,0.03964713588,562.9855957,0.07577013224,
562.0144653,-0.0004612500197,562.0144653,0.04004453123,562.0144653,0.07649670541,
561.0057373,-0.000636431796,561.0057373,0.04017180577,561.0057373,0.07703565806,
559.9968262,-0.0009222690132,559.9968262,0.04045078903,559.9968262,0.07753074914,
558.9876099,-0.001256394316,558.9876099,0.04071496427,558.9876099,0.07810457796,
558.015564,-0.001455559395,558.015564,0.04094616324,558.015564,0.07849834114,
557.0058594,-0.001725439914,557.0058594,0.04124397412,557.0058594,0.07910059392,
555.9959717,-0.001895731199,555.9959717,0.0415161252,555.9959717,0.07959897816,
554.9857178,-0.002098622266,554.9857178,0.0419254452,554.9857178,0.08028861135,
554.0128174,-0.002198048867,554.0128174,0.04212214798,554.0128174,0.08084947616,
553.0021973,-0.002318412531,553.0021973,0.04265421629,553.0021973,0.08152025938,
551.9912109,-0.002444611629,551.9912109,0.04300861806,551.9912109,0.0821377933,
551.0175781,-0.002532944549,551.0175781,0.04323592037,551.0175781,0.08282063156,
